RPF_TOOL_GROUP,RPF_SUB_TOOL_GROUP,RPF_SUB_SUB_TOOL_GROUP,Assettype,TDA2RASSET_SerialNum,SLB_GEOUNIT,SLB_COUNTRY,SLB_DISTRICT,LOCATION,REPAIR_STATUS
,,,MDT-MRFA,2006408,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRFA,633053,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRFA,BF1421223,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRFA,BF1421246,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRFA,BF1421307,APG,AU,AUMOO,AUMOO-WLES,O
,,,MDT-MRFA,BF1651750,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRFA,BF2157900,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRFAG,1175363,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRFAG,77602,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRFAG,BF1727116,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY,1105509,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY,1167973,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRHY,1202779,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRHY,1260084,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY,13207,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRHY,258767,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY,541016,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY,652229,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY,BF1328451,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY-X,1222294,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRHY-X,1292849,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-LD,1014396,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-LD,1014399,APG,AU,AUMOO,AUMOO-WLES,O
,,,MDT-MRLD-LD,1097581,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-LD,1097582,APG,AU,AUMOO,AUMOO-WLES,O
,,,MDT-MRLD-LD,1148663,APG,AU,AUMOO,AUMOO-WLES,O
,,,MDT-MRLD-LD,1151133,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRLD-LD,1257498,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-LD,BF1421656,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRLD-LD,BF1666301,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRLD-XLD,1005569,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRLD-XLD,1025665,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-XLD,1075261,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MDT-MRLD-XLD,1097797,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-XLD,1207650,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-XLD,1257499,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-XLD,985552,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-XLD,989564,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRLD-XLD,BF2034971,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MDT-MRLH,2006321,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRMS,1222334,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRMS,538485,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MDT-MRMS,642871,APG,AU,AUJAD,AUJAD-WLES,R
,,,MDT-MRMS,BF1421842,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRMS,BF1421871,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRMS-X,521883,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRMS-X25K,1255459,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPA-IA-DUALPACKER,2005854,APG,AU,AUPER,AUPER-WLES,O
,,,MDT-MRPA-IA-DUALPACKER,2008314,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPA-IA-DUALPACKER,2008448,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-IA-DUALPACKER,2008686,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-IA-DUALPACKER,2011123,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-IS-DUALPACKER,2007355,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-IS-DUALPACKER,2008679,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-IS-DUALPACKER,2011106,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-LD-DUALPACKER,2005811,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-LD-DUALPACKER,2005815,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-LD-DUALPACKER,2007339,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPA-LD-DUALPACKER,2008279,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-LD-DUALPACKER,2009248,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPA-MRSE,1033462,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-MRSE,BF1944312,APG,AU,AUPER,AUPER-WLES,O
,,,MDT-MRPA-STD-DUALPACKER,28975,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPA-X-MRSE,1286691,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC,1129703,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPC,1229461,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC,230721,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MDT-MRPC,363968,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPC,391606,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPC,642886,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC,642901,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC,664106,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPC,664107,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC-X,1122774,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC-X,366780,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC-X,524848,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC-X,525620,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPC-X,BF1872907,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MDT-MRPL,2010010,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPO,1187061,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPO,1222290,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPO,1229265,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPO,1229266,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPO,2013652,APG,AU,AUJAD,AUJAD-WLES,R
,,,MDT-MRPO,2013653,APG,AU,AUJAD,AUJAD-WLES,R
,,,MDT-MRPO,464893,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPO,525461,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPO-25K,1255905,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPO-X,1222348,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPO-X,1251613,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPQ,BF1579567,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPQ-X,538379,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPQ-X25K,1086068,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPS,1105673,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPS,1109573,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRPS,1167875,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRPS,396077,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRSC-1G,1044466,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRSC-1G,1052277,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,1087869,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,1088619,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,1116233,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,1222335,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRSC-1G,1222336,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRSC-1G,407251,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,538781,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,BF1422786,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-1G,BF1422922,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-25K,BF1862640,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRSC-275G,1087430,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-275G,1088245,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-275G,421911,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-275G,933470,APG,AU,AURMA,AURMA-WLES,O
,,,MDT-MRSC-275G,BF1862617,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-275G,BF1932379,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-6G,1088629,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-6G,1105505,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-6G,1223352,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-MRSC-6G,BF1422877,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-SURF,1034986,APG,AU,AUPER,AUPER-WLES,O
,,,MDT-SURF,1057982,APG,AU,AUPER,AUPER-WLES,O
,,,MDT-SURF,1057986,APG,AU,AUMOO,AUMOO-WLES,O
,,,MDT-SURF,1273014,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-Tri-roller,BF2214597,APG,AU,AUJAD,AUJAD-WLES,O
,,,MDT-Tri-roller,BF2214598,APG,AU,AUJAD,AUJAD-WLES,O
,,,MET-CT,TH7741012441B,APG,AU,AUJAD,AUJAD-MIDPM,O
,,,MET-CT,X100246A,APG,AU,AUJAD,AUJAD-MIDPM,O
,,,MFCTCHD-VIRT,,APG,AU,AUJAD,AUJAD-WBPE,O
,,,MGARD-VIRT,,APG,AU,AUJAD,AUJAD-WBPE,O
,,,MGS-OFS,TH7741103451,APG,AU,AUJAD,AUJAD-MIDPM,O
,,,MGS-OFS,X1005611,APG,AU,AUJAD,AUJAD-MIDPM,O
,,,MH-22-TOOL,1139804,APG,AU,AUMOO,AUMOO-WLES,O
,,,MH-32-Tool,1081389,APG,AU,AUMOO,AUMOO-WLES,O
,,,MH-32-Tool,1139805,APG,AU,AUMOO,AUMOO-WLES,O
,,,MH-32-Tool,1189862,APG,AU,AUMOO,AUMOO-WLPS,O
,,,MH-32-Tool,1210468,APG,AU,AUMOO,AUMOO-WLES,O
,,,MH-32-Tool,1210469,APG,AU,AUMOO,AUMOO-WLES,O
,,,MH-32-Tool,1210470,APG,AU,AUMOO,AUMOO-WLPS,O
,,,MIS-BSKT,23407,APG,AU,AUJAD,AUJAD-WBPE,O
,,,MIS-BSKT,B-MB-1606,APG,AU,AUJAD,AUJAD-WBPE,O
,,,MIS-BSKT,PB114B,APG,AU,AUJAD,AUJAD-WBPE,O
,,,MIS-CMPSR-AIR,100008044-0174,APG,AU,AUDAM,AUDAM-MDS,O
,,,MIS-CMPSR-AIR,1001092,APG,AU,AUGEX,AUGEX-MDS,O
,,,MIS-CMPSR-AIR,3661985,APG,AU,AUDAM,AUDAM-MDS,O
,,,MIS-CMPSR-AIR,3744240001,APG,AU,AUDAM,AUDAM-MDS,O
,,,MIS-CMPSR-AIR,AP1604138,APG,AU,AUBME,AUBME-MDS,O
,,,MIS-CMPSR-AIR,COMP-01,APG,AU,AUDRW,AUDRW-MDS,O
,,,MIS-CMPSR-AIR,X1002285,APG,AU,AUGEX,AUGEX-MDS,O
,,,MIS-GENERATOR,B12K305188,APG,AU,AUDAM,AUDAM-MDS,O
,,,MIS-GENERATOR,X1002361,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-GENERATOR,X1002363,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-TLBX,TB-035,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-TLBX,TB-037,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-TLBX,X1002404,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-TLBX,X1002569,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-TRANSFORMER,1028266,APG,AU,AUJAD,AUJAD-MES,O
,,,MIS-TRANSFORMER,MISTRANSFORMER21Y2360,APG,AU,AUJAD,AUJAD-MES,O
,,,MONU-A,1264286,APG,AU,AUJAD,AUJAD-WLES,O
,,,MOTOR-LMP,1144603275,APG,AU,AUBME,AUBME-MDS,O
,,,MOTOR-LMP,1145101596,APG,AU,AUBME,AUBME-MDS,O
,,,MOTOR-LMP,1145101609,APG,AU,AUBME,AUBME-MDS,O
,,,MOTOR-LMP,1145101750,APG,AU,AUBME,AUBME-MDS,O
,,,MPBT-AA,1222717,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD,1252344,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD,1258033,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD,1264789,APG,AU,AUPER,AUPER-WLES,O
,,,MPD,662179,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD,887361,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-F-Tool,BF1419513,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-F-Tool,BF1419530,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-F-Tool,BF1419589,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,1029046,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,1064408,APG,NZ,NZNPL,NZNPL-WLPS,O
,,,MPD-L-TOOL,1087828,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-L-TOOL,1087859,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-L-TOOL,1089968,APG,NZ,NZNPL,NZNPL-WLPS,O
,,,MPD-L-TOOL,1090396,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,1134848,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,1141978,APG,AU,AUPER,AUPER-WLES,O
,,,MPD-L-TOOL,1150662,APG,AU,AUMOO,AUMOO-WLPS,O
,,,MPD-L-TOOL,1176097,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,1186339,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,1287117,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-L-TOOL,887362,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-L-TOOL,937145,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-L-TOOL,940514,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-L-TOOL,943006,APG,AU,AUMOO,AUMOO-WLPS,O
,,,MPD-L-TOOL,943007,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-L-TOOL,943008,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-L-TOOL,986455,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-L-TOOL,BF1580416,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-L-TOOL,BF1864874,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-L-TOOL,BF1966262,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-L-TOOL,BF2005362,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-L-TOOL,BF2037679,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-L-TOOL,BF2350234,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,1005967,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-M-TOOL,1005968,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-M-TOOL,1005970,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,1005971,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-M-TOOL,1005972,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-M-TOOL,1005977,APG,AU,AUMOO,AUMOO-WLPS,O
,,,MPD-M-TOOL,1010655,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,1010656,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,1015038,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,1024458,APG,AU,AUPER,AUPER-WLES,O
,,,MPD-M-TOOL,1065684,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-M-TOOL,1066055,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-M-TOOL,1066058,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-M-TOOL,1090220,APG,NZ,NZNPL,NZNPL-WLPS,O
,,,MPD-M-TOOL,1090406,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,1173690,APG,AU,AUPER,AUPER-WLES,O
,,,MPD-M-TOOL,394850,APG,AU,AURMA,AURMA-WLES,O
,,,MPD-M-TOOL,394851,APG,AU,AURMA,AURMA-WLES,O
,,,MPD-M-TOOL,534793,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,931868,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MPD-M-TOOL,947078,APG,NZ,NZNPL,NZNPL-WLPS,O
,,,MPD-M-TOOL,996937,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-M-TOOL,996938,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-M-TOOL,BF1400228,APG,AU,AUJAD,AUJAD-WLES,O
,,,MPD-M-TOOL,BF1498409,APG,AU,AUMOO,AUMOO-WLES,O
,,,MPD-M-TOOL,BF1971902,APG,PG,PGMDU,PGMDU-WLES,O
,,,MPD-M-TOOL,BF1991981,APG,AU,AUJAD,AUJAD-WLES,O
,,,MRPA-SATURN-OPN5,1105305,APG,NZ,NZNPL,NZNPL-WLES,O
,,,MRPA-SATURN-OPN7,2002841,APG,AU,AUJAD,AUJAD-WLES,R
,,,MSCT-AA,1025377,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-BA,1088377,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-BA,1122491,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-BA,1209720,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-BA,2001563,APG,AU,AUJAD,AUJAD-WLES,R
,,,MSCT-BA,2001564,APG,AU,AUJAD,AUJAD-WLES,R
,,,MSCT-BA,2001569,APG,AU,AUMOO,AUMOO-WLES,R
,,,MSCT-BA,2006813,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-FA,1257189,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-SURF,1259748,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSCT-SURF,167187,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSH-A-TOOL,BF1365929,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSH-A-TOOL,BF1736451,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSHOE-VIRT,,APG,AU,AUJAD,AUJAD-WBPE,O
,,,MSLC,1160348,APG,AU,AUMOO,AUMOO-WLES,O
,,,MSLC,887416,APG,AU,AURMA,AURMA-WLES,O
,,,MSLC,BF2143203,APG,AU,AURMA,AURMA-WLES,O
,,,MSPAK-KA_TOOL,1092215,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPAK-KA_TOOL,1292740,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPB-BA-TOOL,2010374,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPB-BA-TOOL,2010375,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPB-BA-TOOL,2010417,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPB-BA-TOOL,2010451,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPLT-AA-TOOL,2005852,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L363-TOOL,BF2364763,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L375-TOOL,BF2157743,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L375-TOOL,BF2364762,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L375-TOOL,BF2863837,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L388-TOOL,BF2364764,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L400-TOOL,1260308,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L400-TOOL,BF2364765,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L425-TOOL,1104997,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L450-TOOL,BF2152057,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPRB-L450-TOOL,BF2364768,APG,AU,AUJAD,AUJAD-WLES,O
,,,MSPS-TOOL,2006551,APG,AU,AUJAD,AUJAD-WLES,O
,,,MUD-LAB-ANLYSIS,551721,APG,AU,AUJAD,AUJAD-MES,O
,,,MWPT-CA,2011404,APG,AU,AUMOO,AUMOO-WLES,O
,,,MWPT-CA,2011407,APG,AU,AUMOO,AUMOO-WLES,O
,,,MWPT-CA,2011412,APG,AU,AUMOO,AUMOO-WLES,O
,,,MWPT-CA,2011429,APG,AU,AUMOO,AUMOO-WLES,O
,,,NA,034699-01,APG,,A701,A701,O
,,,NA,0871-0004-001,APG,,A701,A701,O
,,,NA,1034147-35,APG,,A701,A701,O
,,,NA,110-769,APG,,A701,A701,O
,,,NA,111485-000,APG,,A701,A701,O
,,,NA,111487-000,APG,,A701,A701,O
,,,NA,111538-000,APG,,A701,A701,O
,,,NA,111690-000,APG,,A701,A701,O
,,,NA,111691-000,APG,,A701,A701,O
,,,NA,111765-000,APG,,A701,A701,O
,,,NA,111787-000,APG,,A701,A701,O
,,,NA,111804-000,APG,,A701,A701,O
,,,NA,111846-000,APG,,A701,A701,O
,,,NA,111919-000,APG,,A701,A701,O
,,,NA,111942-000,APG,,A701,A701,O
,,,NA,111952-000,APG,,A701,A701,O
,,,NA,111957-000,APG,,A701,A701,O
,,,NA,111963-000,APG,,A701,A701,O
,,,NA,112011-000,APG,,A701,A701,O
,,,NA,112016-000,APG,,A701,A701,O
,,,NA,112017-000,APG,,A701,A701,O
,,,NA,112018-000,APG,,A701,A701,O
,,,NA,112109-000,APG,,A701,A701,O
,,,NA,112110-000,APG,,A701,A701,O
,,,NA,112111-000,APG,,A701,A701,O
,,,NA,112113-000,APG,,A701,A701,O
,,,NA,112114-000,APG,,A701,A701,O
,,,NA,112140-000,APG,,A701,A701,O
,,,NA,112155-000,APG,,A701,A701,O
,,,NA,112185-000,APG,,A701,A701,O
,,,NA,112186-000,APG,,A701,A701,O
,,,NA,112218-000,APG,,A701,A701,O
,,,NA,112238-000,APG,,A701,A701,O
,,,NA,112239-000,APG,,A701,A701,O
,,,NA,112252-000,APG,,A701,A701,O
,,,NA,112269-000,APG,,A701,A701,O
,,,NA,112316-000,APG,,A701,A701,O
,,,NA,112357-000,APG,,A701,A701,O
,,,NA,112364-000,APG,,A701,A701,O
,,,NA,112371-000,APG,,A701,A701,O
,,,NA,112373-000,APG,,A701,A701,O
,,,NA,112561-000,APG,,A701,A701,O
,,,NA,112640-000,APG,,A701,A701,O
,,,NA,112719920-01,APG,AUS,A517,11042633,O
,,,NA,112733427-01,APG,AUS,A517,11042633,O
,,,NA,112755-000,APG,,A701,A701,O
,,,NA,112758-000,APG,,A701,A701,O
,,,NA,112813843-01,APG,AUS,A517,11042633,O
,,,NA,112813846-01,APG,AUS,A517,11042633,O
,,,NA,112813847-01,APG,AUS,A517,11042633,O
,,,NA,112814071-01,APG,AUS,A517,11042633,O
,,,NA,112818676-01,APG,AUS,A517,11042633,O
,,,NA,112840403-02,APG,AUS,A517,11042633,O
,,,NA,112873613-01,APG,AUS,A517,11042633,O
,,,NA,112906057-01,APG,AUS,A517,11042633,O
,,,NA,112945-000,APG,,A701,A701,O
,,,NA,112954-000,APG,,A701,A701,O
,,,NA,112959-000,APG,,A701,A701,O
,,,NA,113031490-04,APG,AUS,A517,11042633,O
,,,NA,113058168-01,APG,AUS,A517,11042633,O
,,,NA,113066746-01,APG,,A701,A701,O
,,,NA,113093690-02,APG,,A701,A701,O
,,,NA,113107165-01,APG,,A701,A701,O
,,,NA,120181916-01,APG,,A701,A701,O
,,,NA,120620869-01,APG,AUS,A517,11042633,O
,,,NA,120830027,APG,,A701,A701,O
,,,NA,120830028,APG,,A701,A701,O
,,,NA,120830037,APG,,A701,A701,O
,,,NA,120905232-01,APG,,A701,A701,O
,,,NA,120914898-01,APG,,A701,A701,O
,,,NA,120920243-01,APG,,A701,A701,O
,,,NA,120921321-01,APG,,A701,A701,O
,,,NA,120921322-01,APG,,A701,A701,O
,,,NA,120939737-01,APG,,A701,A701,O
,,,NA,120949770,APG,,A701,A701,O
,,,NA,120949778-01,APG,,A701,A701,O
,,,NA,120949779-01,APG,,A701,A701,O
,,,NA,120952714,APG,,A701,A701,O
,,,NA,120969197-01,APG,,A701,A701,O
,,,NA,120979800-01,APG,,A701,A701,O
,,,NA,120984429-01,APG,,A701,A701,O
,,,NA,120984438-01,APG,,A701,A701,O
,,,NA,120984439-01,APG,,A701,A701,O
,,,NA,120995498-01,APG,,A701,A701,O
,,,NA,120995498-02,APG,,A701,A701,O
,,,NA,120998794-01,APG,,A701,A701,O
,,,NA,121006501-01,APG,,A701,A701,O
,,,NA,121006501-02,APG,,A701,A701,O
,,,NA,121011251-01,APG,,A701,A701,O
,,,NA,121015452-01,APG,,A701,A701,O
,,,NA,121015453-01,APG,,A701,A701,O
,,,NA,121021028,APG,,A701,A701,O
,,,NA,121021042-01,APG,,A701,A701,O
,,,NA,121038279-01,APG,,A701,A701,O
,,,NA,121040881-01,APG,,A701,A701,O
,,,NA,121040882-01,APG,,A701,A701,O
,,,NA,121040984-01,APG,,A701,A701,O
,,,NA,121040985-01,APG,,A701,A701,O
,,,NA,1210539940001,APG,,A701,A701,O
,,,NA,1210595670001,APG,,A701,A701,O
,,,NA,1210609130001,APG,,A701,A701,O
,,,NA,121061884-01,APG,,A701,A701,O
,,,NA,121061898-01,APG,,A701,A701,O
,,,NA,121068573-01,APG,,A701,A701,O
,,,NA,121081340-01,APG,,A701,A701,O
,,,NA,121092193-01,APG,,A701,A701,O
,,,NA,121092193-02,APG,,A701,A701,O
,,,NA,121105723-01,APG,,A701,A701,O
,,,NA,121123530-01,APG,,A701,A701,O
,,,NA,121123531-01,APG,,A701,A701,O
,,,NA,121146356-01,APG,,A701,A701,O
,,,NA,121152038-01,APG,,A701,A701,O
,,,NA,121152040-01,APG,,A701,A701,O
